Season,Week,Running_Order,Celebrity,Ballroom_Partner,Couple,Dance_Style,Weekly_Bottom_Two_Status
25,2,12,Derek & Sharna,,Derek & Sharna,Foxtrot,Safe
25,2,13,Jordan & Lindsay,,Jordan & Lindsay,Viennese waltz,Safe
25,2,1,Nikki & Artem,,Nikki & Artem,Samba,Safe
25,2,2,Victoria & Val,,Victoria & Val,Rumba,Safe
25,2,3,Derek & Sharna,,Derek & Sharna,Paso doble,Safe
25,2,4,Sasha & Gleb,,Sasha & Gleb,Samba,Safe
25,2,5,Nick & Peta,,Nick & Peta,Argentine tango,Safe
25,2,6,Jordan & Lindsay,,Jordan & Lindsay,Samba,Safe
25,2,7,Drew & Emma,,Drew & Emma,Rumba,Safe
25,2,8,Debbie & Alan,,Debbie & Alan,Argentine tango,Eliminated
25,2,9,Vanessa & Maks,,Vanessa & Maks,Salsa,Safe
25,2,10,Terrell & Cheryl,,Terrell & Cheryl,Samba,Safe
25,2,11,Lindsey & Mark,,Lindsey & Mark,Salsa,Safe
25,2,12,Frankie & Witney,,Frankie & Witney,Cha-cha-cha,Safe
25,3,1,Drew & Emma,,Drew & Emma,Argentine tango,
25,3,2,Derek & Sharna,,Derek & Sharna,Cha-cha-cha,
25,3,3,Victoria & Val,,Victoria & Val,Quickstep,
25,3,4,Vanessa & Alan,,Vanessa & Alan,Jazz,
25,3,5,Nikki & Artem,,Nikki & Artem,Viennese waltz,
25,3,6,Frankie & Witney,,Frankie & Witney,Samba,
25,3,7,Lindsey & Mark,,Lindsey & Mark,Jive,
25,3,8,Sasha & Gleb,,Sasha & Gleb,Jazz,
25,3,9,Nick & Peta,,Nick & Peta,Jazz,
25,3,10,Terrell & Cheryl,,Terrell & Cheryl,Salsa,
25,3,11,Jordan & Lindsay,,Jordan & Lindsay,Charleston,
25,4,1,Frankie & Witney,,Frankie & Witney,Quickstep,Safe
25,4,2,Terrell & Cheryl,,Terrell & Cheryl,Viennese waltz,Safe
25,4,3,Nikki & Artem,,Nikki & Artem,Contemporary,Safe
25,4,4,Nick & Peta,,Nick & Peta,Contemporary,Safe
25,4,5,Lindsey & Mark,,Lindsey & Mark,Viennese waltz,Safe
25,4,6,Derek & Sharna,,Derek & Sharna,Jazz,Eliminated
25,4,7,Jordan & Lindsay,,Jordan & Lindsay,Contemporary,Safe
25,4,8,Sasha & Gleb,,Sasha & Gleb,Foxtrot,Safe
25,4,9,Vanessa & Maks,,Vanessa & Maks,Rumba,Safe
25,4,10,Drew & Emma,,Drew & Emma,Jive,Safe
25,4,11,Victoria & Val,,Victoria & Val,Foxtrot,Safe
25,5,1,Victoria & Val,,Victoria & Val,Jazz,Safe
25,5,2,Vanessa & Maks,,Vanessa & Maks,Waltz,Safe
25,5,3,Lindsey & Mark,,Lindsey & Mark,Foxtrot,Safe
25,5,4,Nick & Peta,,Nick & Peta,Quickstep,Safe
25,5,5,Drew & Emma,,Drew & Emma,Viennese waltz,Safe
25,5,6,Sasha & Gleb,,Sasha & Gleb,Rumba,Eliminated
25,5,7,Terrell & Cheryl,,Terrell & Cheryl,Quickstep,Safe
25,5,8,Frankie & Witney,,Frankie & Witney,Argentine tango,Safe
25,5,9,Jordan & Lindsay,,Jordan & Lindsay,Foxtrot,Safe
25,5,10,Nikki & Artem,,Nikki & Artem,Jazz,Safe
25,6,1,Nikki & Artem,,Nikki & Artem,Argentine tango,Safe
25,6,2,Drew & Emma,,Drew & Emma,Paso doble,Safe
25,6,3,Nick & Peta,,Nick & Peta,Samba,Eliminated
25,6,4,Victoria & Val,,Victoria & Val,Paso doble,Safe
25,6,5,Terrell & Cheryl,,Terrell & Cheryl,Jive,Safe
25,6,6,Frankie & Witney,,Frankie & Witney,Jazz,Safe
25,6,7,Vanessa & Maks,,Vanessa & Maks,Quickstep,Safe
25,6,8,Jordan & Lindsay,,Jordan & Lindsay,Rumba,Safe
25,6,9,Lindsey & Mark,,Lindsey & Mark,Argentine tango,Safe
25,7,1,Victoria & Val,,Victoria & Val,Viennese waltz,Safe
25,7,2,Jordan & Lindsay,,Jordan & Lindsay,Paso doble,Safe
25,7,3,Nikki & Artem,,Nikki & Artem,Jive,Eliminated
25,7,4,Vanessa & Maks,,Vanessa & Maks,Paso doble,Eliminated
25,7,5,Terrell & Cheryl,,Terrell & Cheryl,Tango,Safe
25,7,6,Lindsey & Mark,,Lindsey & Mark,Paso doble,Safe
25,7,7,Frankie & Witney,,Frankie & Witney,Contemporary,Safe
25,7,8,Drew & Emma,,Drew & Emma,Charleston,Safe
25,7,9,Jordan & Lindsay,Lindsey & Mark,Jordan & Lindsay / Lindsey & Mark / Nikki & Artem / Terrell & Cheryl,Freestyle (Team Monster Mash),Safe
25,7,10,Drew & Emma,Frankie & Witney,Drew & Emma / Frankie & Witney / Vanessa & Maks / Victoria & Val,Freestyle (Team Phantom of the Ballroom),Safe
25,8,1,Terrell & Cheryl,,Terrell & Cheryl,Charleston,Eliminated
25,8,1,Terrell & Cheryl,,Terrell & Cheryl,,Eliminated
25,8,2,Drew & Emma,,Drew & Emma,Waltz,Safe
25,8,2,Drew & Emma,,Drew & Emma,,Safe
25,8,3,Victoria & Val,,Victoria & Val,Argentine tango,Safe
25,8,3,Victoria & Val,,Victoria & Val,,Safe
25,8,4,Lindsey & Mark,,Lindsey & Mark,Samba,Safe
25,8,4,Lindsey & Mark,,Lindsey & Mark,,Safe
25,8,5,Frankie & Witney,,Frankie & Witney,Viennese waltz,Safe
25,8,5,Frankie & Witney,,Frankie & Witney,,Safe
25,8,6,Jordan & Lindsay,,Jordan & Lindsay,Quickstep,Safe
25,8,6,Jordan & Lindsay,,Jordan & Lindsay,,Safe
25,9,1,Drew & Emma,,Drew & Emma,Tango,Safe
25,9,1,Drew & Emma,,Drew & Emma,,Safe
25,9,2,Victoria & Val,,Victoria & Val,Contemporary,Eliminated
25,9,2,Victoria & Val,,Victoria & Val,,Eliminated
25,9,3,Jordan & Lindsay,,Jordan & Lindsay,Argentine tango,Safe
25,9,3,Jordan & Lindsay,,Jordan & Lindsay,,Safe
25,9,4,Lindsey & Mark,,Lindsey & Mark,Contemporary,Safe
25,9,4,Lindsey & Mark,,Lindsey & Mark,,Safe
25,9,5,Frankie & Witney,,Frankie & Witney,Salsa,Safe
25,9,5,Frankie & Witney,,Frankie & Witney,,Safe
25,10,1,Drew & Emma,,Drew & Emma,Paso doble,Eliminated
25,10,1,Drew & Emma,,Drew & Emma,,Eliminated
25,10,2,Frankie & Witney,,Frankie & Witney,Foxtrot,Safe
25,10,2,Frankie & Witney,,Frankie & Witney,,Safe
25,10,3,Jordan & Lindsay,,Jordan & Lindsay,Charleston,Safe
25,10,3,Jordan & Lindsay,,Jordan & Lindsay,,Safe
25,10,4,Lindsey & Mark,,Lindsey & Mark,Quickstep,Safe
25,10,4,Lindsey & Mark,,Lindsey & Mark,,Safe
25,10,1,Lindsey & Mark,,Lindsey & Mark,Jive,Runners-Up
25,10,1,Lindsey & Mark,,Lindsey & Mark,,Runners-Up
25,10,2,Frankie & Witney,,Frankie & Witney,Argentine tango,Third Place
25,10,2,Frankie & Witney,,Frankie & Witney,,Third Place
25,10,3,Jordan & Lindsay,,Jordan & Lindsay,Samba,Winners
25,10,3,Jordan & Lindsay,,Jordan & Lindsay,,Winners
26,1,1,Chris & Witney,,Chris & Witney,Salsa,Safe
26,1,2,Kareem & Lindsay,,Kareem & Lindsay,Cha-cha-cha,Safe
26,1,3,Jennie & Keo,,Jennie & Keo,Foxtrot,Safe
26,1,4,Jamie & Artem,,Jamie & Artem,Viennese waltz,Eliminated
26,1,5,Mirai & Alan,,Mirai & Alan,Salsa,Safe
26,1,6,Arike & Gleb,,Arike & Gleb,Salsa,Safe
26,1,7,Adam & Jenna,,Adam & Jenna,Cha-cha-cha,Safe
26,1,8,Johnny & Emma,,Johnny & Emma,Foxtrot,Eliminated
26,1,9,Tonya & Sasha,,Tonya & Sasha,Foxtrot,Safe
26,1,10,Josh & Sharna,,Josh & Sharna,Cha-cha-cha,Safe
26,2,1,Josh & Sharna,,Josh & Sharna,Paso doble,Safe
26,2,2,Jennie & Keo,,Jennie & Keo,Cha-cha-cha,Safe
26,2,3,Kareem & Lindsay,,Kareem & Lindsay,Salsa,Eliminated
26,2,4,Chris & Witney,,Chris & Witney,Viennese waltz,Safe
26,2,5,Tonya & Sasha,,Tonya & Sasha,Quickstep,Safe
26,2,6,Mirai & Alan,,Mirai & Alan,Foxtrot,Safe
26,2,7,Arike & Gleb,,Arike & Gleb,Foxtrot,Eliminated
26,2,8,Adam & Jenna,,Adam & Jenna,Quickstep,Safe
26,2,9,Chris & Witney,Josh & Sharna,Chris & Witney / Josh & Sharna / Kareem & Lindsay / Tonya & Sasha,Freestyle (Team 1950s Tennis),Safe
26,2,10,Adam & Jenna,Arike & Gleb,Adam & Jenna / Arike & Gleb / Jennie & Keo / Mirai & Alan,Freestyle (Team 1970s Football),Safe
26,3,1,Mirai & Alan,,Mirai & Alan,Quickstep,Eliminated
26,3,2,Jennie & Keo,,Jennie & Keo,Viennese waltz,Eliminated
26,3,3,Chris & Witney,,Chris & Witney,Foxtrot,Eliminated
26,3,4,Tonya & Sasha,,Tonya & Sasha,Rumba,Safe
26,3,5,Adam & Jenna,,Adam & Jenna,Contemporary,Safe
26,3,6,Josh & Sharna,,Josh & Sharna,Contemporary,Safe
26,3,1,Tonya & Sasha,[,Tonya & Sasha / [ / a / ],Cha-cha-cha,Winners
26,3,2,Jennie & Keo,[,Jennie & Keo / [ / b / ],,Winners
26,3,3,Adam & Jenna,[,Adam & Jenna / [ / c / ],Jive,Winners
26,3,4,Mirai & Alan,[,Mirai & Alan / [ / d / ],,Winners
26,3,5,Josh & Sharna,[,Josh & Sharna / [ / e / ],Salsa,Winners
26,3,6,Chris & Witney,[,Chris & Witney / [ / f / ],,Winners
26,4,1,Tonya & Sasha,,Tonya & Sasha,Viennese waltz,Third Place
26,4,1,Tonya & Sasha,,Tonya & Sasha,,Third Place
26,4,2,Josh & Sharna,,Josh & Sharna,Foxtrot,Runners-Up
26,4,2,Josh & Sharna,,Josh & Sharna,,Runners-Up
26,4,3,Adam & Jenna,,Adam & Jenna,Jazz,Winners
26,4,3,Adam & Jenna,,Adam & Jenna,,Winners
27,1,1,Mary Lou & Sasha,,Mary Lou & Sasha,Cha-cha-cha,Bottom Two
27,1,2,Milo & Witney,,Milo & Witney,Cha-cha-cha,Safe
27,1,3,Evanna & Keo,,Evanna & Keo,Foxtrot,Safe
27,1,4,Danelle & Artem,,Danelle & Artem,Foxtrot,Bottom Two
27,1,5,Bobby & Sharna,,Bobby & Sharna,Jive,Safe
27,1,6,Juan Pablo & Cheryl,,Juan Pablo & Cheryl,Salsa,Safe
27,1,7,Nikki & Gleb,,Nikki & Gleb,Salsa,Bottom Two
27,1,8,Alexis & Alan,,Alexis & Alan,Jive,Bottom Two
27,1,9,John & Emma,,John & Emma,Foxtrot,Safe
27,1,10,Tinashe & Brandon,,Tinashe & Brandon,Jive,Safe
27,1,11,Nancy & Val,,Nancy & Val,Quickstep,Bottom Two
27,1,12,Joe & Jenna,,Joe & Jenna,Quickstep,Safe
27,1,13,DeMarcus & Lindsay,,DeMarcus & Lindsay,Cha-cha-cha,Safe
27,1,1,Mary Lou & Sasha,,Mary Lou & Sasha,Cha-cha-cha,Safe
27,1,2,Danelle & Artem,,Danelle & Artem,Foxtrot,Safe
27,1,3,Nikki & Gleb,,Nikki & Gleb,Salsa,Eliminated
27,1,4,Alexis & Alan,,Alexis & Alan,Jive,Safe
27,1,5,Nancy & Val,,Nancy & Val,Quickstep,Safe
27,2,1,DeMarcus & Lindsay,,DeMarcus & Lindsay,Foxtrot,
27,2,2,Danelle & Artem,,Danelle & Artem,Cha-cha-cha,
27,2,3,John & Emma,,John & Emma,Charleston,
27,2,4,Nancy & Val,,Nancy & Val,Cha-cha-cha,
27,2,5,Alexis & Alan,,Alexis & Alan,Argentine tango,
27,2,6,Joe & Jenna,,Joe & Jenna,Foxtrot,
27,2,7,Tinashe & Brandon,,Tinashe & Brandon,Argentine tango,
27,2,8,Milo & Witney,,Milo & Witney,Charleston,
27,2,9,Mary Lou & Sasha,,Mary Lou & Sasha,Waltz,
27,2,10,Juan Pablo & Cheryl,,Juan Pablo & Cheryl,Quickstep,
27,2,11,Evanna & Keo,,Evanna & Keo,Samba,
27,2,12,Bobby & Sharna,,Bobby & Sharna,Foxtrot,
27,2,1,Juan Pablo & Cheryl,,Juan Pablo & Cheryl,Foxtrot,Safe
27,2,2,Milo & Witney,,Milo & Witney,Tango,Safe
